,Indice,Date,Close,High,Low,Open,Volume,V_t,MA5,MA15,EMA5,EMA15,RSI14,MACD,Signal,STD10,STD20,BollingerBandUpper,BollingerBandLower
0,EuroStoxx50,2013-08-27,2749.27001953125,2818.68994140625,2749.27001953125,2809.14990234375,66663800.0,-2.5582566726248475,2796.734033203125,2816.194026692708,2793.800678426281,2803.9613633156955,42.47694484654295,5.660539350210456,12.256214509478998,33.76511502594482,29.833284245172884,2868.7230870450335,2749.3899500643415
1,EuroStoxx50,2013-08-28,2742.610107421875,2754.27001953125,2720.570068359375,2743.5400390625,59366700.0,-0.2422429249241409,2790.3400390625,2812.738704427083,2776.737154758146,2796.292456328968,36.94409991201906,0.3371815724071894,9.872407922064637,37.487374896554954,31.47859809083534,2871.1837220605767,2745.2693296972357
2,EuroStoxx50,2013-08-29,2758.31005859375,2760.1201171875,2732.8798828125,2750.719970703125,47997300.0,0.5724456104565794,2779.538037109375,2808.834049479167,2770.594789370014,2791.544656612066,38.45016304548181,-2.584965101020316,7.380933317447647,37.90146213130666,32.206420938364005,2872.1473755681345,2743.321691814678
3,EuroStoxx50,2013-08-30,2721.3701171875,2758.280029296875,2721.3701171875,2758.070068359375,53589900.0,-1.3392236775978272,2758.60205078125,2801.8840494791666,2754.1865653091763,2782.772839183995,33.815812672011674,-7.791713916300523,4.346403870698013,38.11668506928889,37.5249326355308,2878.3029048218427,2728.2031742797194
4,EuroStoxx50,2013-09-03,2753.35009765625,2778.320068359375,2735.68994140625,2774.639892578125,47124400.0,1.1751426337333668,2744.982080078125,2796.9640625,2753.907742758201,2779.094996493027,37.18341696606405,-9.23117151006636,1.6308887945451382,35.99226589295052,39.10535601474064,2878.677252556825,2722.2558284978622
5,EuroStoxx50,2013-09-04,2758.2900390625,2764.840087890625,2725.56005859375,2758.7900390625,48746100.0,0.17941566568142042,2746.786083984375,2791.409391276042,2755.3685081929675,2776.494376814211,36.15806791469516,-9.859683740466608,-0.667225712457211,36.002304956444476,40.18876336442758,2879.21956774448,2718.46451428677
6,EuroStoxx50,2013-09-05,2774.199951171875,2777.8798828125,2748.56005859375,2761.89990234375,53548800.0,0.5768034501107988,2753.104052734375,2786.2173828125,2761.6456558526033,2776.207573608919,40.89159643742264,-8.97058000638026,-2.327896571241821,35.999197175581486,40.55857918534195,2878.94719987459,2716.7128831332225
7,EuroStoxx50,2013-09-06,2803.419921875,2803.830078125,2762.199951171875,2770.360107421875,70838000.0,1.0532755827777276,2762.126025390625,2784.0547037760416,2775.5704111934024,2779.6091171421795,42.72092486842014,-5.840822095876774,-3.0304816761688116,34.97954073219874,40.336910318230224,2877.8308640934915,2716.483222820571
8,EuroStoxx50,2013-09-09,2798.31005859375,2804.77001953125,2787.739990234375,2801.6298828125,51821000.0,-0.18227248944683216,2777.514013671875,2780.324039713542,2783.150293660185,2781.946734823626,46.12957858732109,-3.7297949109852198,-3.1703443231320936,30.985975759913217,39.78107938197024,2875.353699291284,2716.2293817634036
9,EuroStoxx50,2013-09-10,2851.39990234375,2853.0400390625,2816.1298828125,2816.1298828125,77095900.0,1.897210910812347,2797.123974609375,2782.194026692708,2805.9001632213735,2790.6283807636414,59.293679233402415,2.2017358026591864,-2.095928297973838,37.48577002987335,41.13373003304264,2879.271500593429,2714.7365804612587
10,EuroStoxx50,2013-09-11,2863.43994140625,2863.949951171875,2845.2900390625,2847.469970703125,72609400.0,0.42225010432957905,2818.153955078125,2787.2246907552085,2825.0800892829993,2799.7298258439673,63.073804115283096,7.784314425997309,-0.11987975317960844,46.43276135940019,42.641647433735244,2883.378827094033,2712.8122373590923
