,Indice,Date,Close,High,Low,Open,Volume,V_t,MA5,MA15,EMA5,EMA15,RSI14,MACD,Signal,STD10,STD20,BollingerBandUpper,BollingerBandLower
0,DAX,1999-11-26,5958.06982421875,6023.009765625,5943.3701171875,5964.97021484375,29680300.0,-0.05670383854599662,5874.57607421875,5839.758658854166,5907.654984671572,5831.24509446505,72.1309236264908,92.7350504397873,84.67487801157222,62.39739551083234,143.1883459039489,6062.5187084094605,5489.765324793664
1,DAX,1999-11-29,5888.8798828125,5978.64013671875,5881.52001953125,5953.77978515625,29018400.0,-1.1612811438530348,5888.3740234375,5855.821321614583,5901.396617385215,5838.4494430084815,63.425372877315645,88.61444940818637,85.46279229089505,61.37833158901709,132.2933519816315,6058.9267186117,5529.753310685174
2,DAX,1999-11-30,5896.0400390625,5896.72998046875,5808.9501953125,5875.490234375,33689400.0,0.12158774491050316,5904.633984375,5869.2419921875,5899.611091277644,5845.648267515234,61.253544744620996,84.9473875668109,85.35971134607823,61.16549111829731,120.43278861463807,6052.660084065214,5570.928929606662
3,DAX,1999-12-01,5933.83984375,5960.58984375,5836.72998046875,5891.27001953125,37817900.0,0.6411049524268556,5927.65595703125,5882.0033203125,5911.020675435097,5856.672214544579,59.95455825910665,84.12164105571264,85.11209728800512,61.78946208849751,107.74086088776168,6045.924714939586,5614.961271388539
4,DAX,1999-12-02,5937.2001953125,5995.009765625,5912.169921875,5933.0,40572100.0,0.056630304338924714,5922.80595703125,5890.99267578125,5919.747182060898,5866.738212140569,61.20010177964706,82.78409971376095,84.64649777315628,60.75249034397947,99.85447016390584,6045.230937398124,5645.813056742501
5,DAX,1999-12-03,6119.169921875,6127.1201171875,5942.08984375,5942.08984375,44046600.0,3.064908047166197,5955.0259765625,5912.867350260417,5986.221428665599,5898.292175857373,66.95943887663162,95.3088634626456,86.77897091105416,91.86520552447195,107.25629370620759,6083.088075693665,5654.062900868835
6,DAX,1999-12-06,6142.18994140625,6188.68017578125,6095.8798828125,6126.72021484375,40902000.0,0.37619513471847404,6005.68798828125,5931.72734375,6038.210932912483,5928.779396550983,65.7428380374941,105.8719264938918,90.59756202762169,109.67774503446132,110.63096776441121,6114.549923810073,5672.026052752428
7,DAX,1999-12-07,6158.77001953125,6188.490234375,6121.72998046875,6141.68994140625,36091900.0,0.26993756759668036,6058.233984375,5948.344010416667,6078.397295118739,5957.528224423516,70.1479909379668,114.26394021217493,95.33083766453234,117.26502850189028,115.35614830848458,6147.202286851344,5685.777693617406
8,DAX,1999-12-08,6115.58984375,6140.85009765625,6051.56982421875,6135.27001953125,31980900.0,-0.7011168730820133,6094.583984375,5964.705338541667,6090.7948113291595,5977.285926839327,62.181000820627496,116.0921541432399,99.48310096027386,108.76703241369049,115.89726656340444,6166.943019454934,5703.353953201316
9,DAX,1999-12-09,6118.06005859375,6178.169921875,6084.9501953125,6100.72998046875,38635500.0,0.04039209474249661,6130.75595703125,5975.906022135417,6099.883227084023,5994.882693308629,61.98799322813444,116.39858214920878,102.86619719806085,112.04604060818043,118.3331260584392,6187.599748210629,5714.267243976872
