,Indice,Date,Close,High,Low,Open,Volume,V_t,MA5,MA15,EMA5,EMA15,RSI14,MACD,Signal,STD10,STD20,BollingerBandUpper,BollingerBandLower
56,HangSeng,2001-11-30,11279.25,11359.1201171875,11116.33984375,11116.33984375,407022600.0,1.6997040922546065,11217.9361328125,11143.826692708333,11205.857959401465,11072.696480085207,70.06991107156453,233.9968291572477,239.00901914140445,107.24404710571419,379.12891036050127,11726.349324627252,10209.833683185247
57,HangSeng,2001-12-03,11155.150390625,11257.7099609375,11049.150390625,11253.98046875,357658600.0,-1.1002469966974755,11170.57421875,11181.3400390625,11188.955436475977,11083.003218902682,63.94861992980949,218.77610269537035,234.96243585219764,101.69667112339575,359.16705491682256,11722.647146943022,10285.97892727573
58,HangSeng,2001-12-04,11427.2802734375,11429.6796875,11076.3203125,11169.259765625,441430000.0,2.4394999016884893,11203.722265625,11232.302734375,11268.397048796485,11126.037850719535,63.63809895906009,226.06622386617346,233.18319345499282,120.7097548466312,336.56920943489143,11731.012979416659,10384.736141677093
59,HangSeng,2001-12-05,11678.4404296875,11706.08984375,11505.1103515625,11505.1103515625,544663200.0,2.197899677264564,11326.172265625,11280.862760416667,11405.078175760158,11195.088173090531,62.826725035148904,249.2371720186129,236.39398916771685,179.92535234743568,309.2527335403615,11746.812547158846,10509.801612997402
60,HangSeng,2001-12-06,11745.83984375,11957.830078125,11672.5498046875,11818.990234375,700296400.0,0.5771268387101198,11457.1921875,11314.626106770833,11518.66539842344,11263.932131922964,63.24377450380241,269.927330558774,243.10065744592828,228.75498734744644,305.89427460071886,11800.456615607687,10576.879517204812
61,HangSeng,2001-12-07,11832.1796875,11848.08984375,11697.08984375,11782.4697265625,309706200.0,0.7350674357776273,11567.778125,11350.946744791667,11623.170161448961,11334.963076370093,63.52719345292414,289.9489826992558,252.4703224965938,275.879540647334,306.20417141206207,11862.222893605374,10637.406207957125
62,HangSeng,2001-12-10,11784.919921875,11836.2099609375,11709.3701171875,11786.91015625,237999600.0,-0.3994172407213116,11693.73203125,11379.257421875,11677.086748257641,11391.207682058206,66.87045015643241,298.56119059195044,261.68849611566515,302.4449195326777,286.9595200782205,11883.357077265817,10735.518996952935
63,HangSeng,2001-12-11,11693.0498046875,11756.5302734375,11633.2197265625,11756.5302734375,226849200.0,-0.7795565671767697,11746.8859375,11410.408072916667,11682.407767067594,11428.937947386868,65.29436507794935,294.5775698707912,268.2663108666904,306.15801090214563,255.5254332274031,11871.999401611058,10849.897668701444
64,HangSeng,2001-12-12,11847.0595703125,11865.169921875,11592.4697265625,11698.7099609375,320961600.0,1.317105188102942,11780.609765625,11455.284049479167,11737.291701482563,11481.203150252572,66.75623387790198,300.3851694710702,274.69008258756634,289.3377532896794,258.31413330747415,11922.427778333698,10889.1712451038
65,HangSeng,2001-12-13,11529.5400390625,11875.0302734375,11515.1298828125,11803.01953125,349863600.0,-2.6801547621628488,11737.3498046875,11473.700065104167,11668.041147342543,11487.245261353812,55.12765975959804,276.1828969274593,274.98864545554494,240.53542500495945,256.61847073371194,11933.543972717423,10907.070089782577
66,HangSeng,2001-12-14,11466.1103515625,11521.0400390625,11349.509765625,11497.58984375,323402200.0,-0.5501493319343003,11664.1359375,11483.2833984375,11600.73088208253,11484.603397629897,51.8408308055144,249.0137009525206,269.79365655494007,219.4158147241684,254.85146018131687,11938.946963331384,10919.541122606117
67,HangSeng,2001-12-17,11465.7802734375,11576.3095703125,11361.349609375,11464.3798828125,175376000.0,-0.002878727963358733,11600.3080078125,11488.204752604166,11555.74734586752,11482.250507105848,55.42051201240739,224.8631998573128,260.8075652154146,161.19377706936837,254.44008757230193,11943.40024350398,10925.639893214771
68,HangSeng,2001-12-18,11486.9296875,11599.5703125,11391.330078125,11521.6796875,189541200.0,0.18445682333104135,11559.083984375,11503.230729166668,11532.80812641168,11482.835404655118,62.30406713308442,205.0664562480215,249.659343421936,153.0571632610704,249.82354323771682,11947.224137256684,10947.929964305817
69,HangSeng,2001-12-19,11565.23046875,11597.1298828125,11523.919921875,11523.919921875,147141600.0,0.681651088499361,11502.7181640625,11536.500065104166,11543.615573857787,11493.134787666979,63.453023315568664,193.46546353421036,238.42056744439088,155.13781597663032,242.4786651184448,11952.09990836189,10982.18524788811
70,HangSeng,2001-12-20,11601.1396484375,11639.2197265625,11447.73046875,11547.919921875,259933800.0,0.31049255598086806,11517.0380859375,11570.526692708334,11562.79026538436,11506.635395263294,59.990943088770464,185.0361819980717,227.74369035512706,151.03548859491582,238.77968407043122,11962.093938453363,11006.975202171638
71,HangSeng,2001-12-21,11158.099609375,11500.2900390625,11122.2001953125,11500.2900390625,277009200.0,-3.8189354881368995,11455.4359375,11562.45,11427.893380047906,11463.068422027258,50.07641066227297,140.9811442653645,210.39118113717456,193.76314741683962,247.3234872851236,11970.968507773372,10981.674558632878
72,HangSeng,2001-12-24,11209.7802734375,11249.900390625,11182.4501953125,11189.51953125,79446000.0,0.46316725850948737,11404.2359375,11566.0919921875,11355.189011177772,11431.407403453539,43.638112822950326,108.98114039127177,190.10917298799401,204.56933301904164,253.8624924359495,11974.937533700024,10959.487563956227
73,HangSeng,2001-12-27,11359.5,11415.0400390625,11208.4697265625,11250.0498046875,129996400.0,1.3356169604615111,11378.75,11561.573307291666,11356.626007451849,11422.418978021846,40.082439089270956,94.61141593773755,171.00962157794274,197.06164175697882,250.60958738060597,11973.329721636212,10970.891372113787
74,HangSeng,2001-12-28,11431.58984375,11432.2900390625,11309.01953125,11359.5,148860200.0,0.6346216272723271,11352.021875,11545.1166015625,11381.613952884567,11423.565336237865,40.25671086479443,88.02564880533828,154.41282702342184,145.54098816257917,232.09493176951753,11954.57038111716,11026.19065403909
