,Indice,Date,Close,High,Low,Open,Volume,V_t,MA5,MA15,EMA5,EMA15,RSI14,MACD,Signal,STD10,STD20,BollingerBandUpper,BollingerBandLower
0,FTSE100,1999-01-29,5896.0,5941.7001953125,5832.0,5902.60009765625,614163000.0,0.4001702852277565,5882.3,5952.133365885416,5896.496807954292,5933.682550416556,40.986259746768,-9.929556760444939,8.035012026629389,103.58253788315227,112.84053036652392,6201.521099795548,5750.158978329452
1,FTSE100,1999-02-01,6012.39990234375,6045.0,5925.7001953125,5926.0,586046000.0,1.974218153727103,5908.6,5947.293359375,5935.131172750778,5943.522219407456,49.04795192790941,-2.4348118222615085,5.94104725685121,88.27687399685529,110.75772379087564,6204.0054866442515,5760.974591480748
2,FTSE100,1999-02-02,6013.0,6031.7998046875,5915.2001953125,6004.7998046875,561166000.0,0.00998100036586173,5934.0599609375,5945.92001953125,5961.087448500519,5952.206941981523,58.75335775527992,3.5127575215119577,5.455389309783359,86.85090546927414,110.8030268645793,6206.8360830260335,5763.623975567716
3,FTSE100,1999-02-03,5940.2998046875,6048.2001953125,5922.7998046875,6012.39990234375,624823000.0,-1.2090503128637953,5946.83994140625,5951.933333333333,5954.15823389618,5950.7185498197705,56.169713011170316,2.333056868240419,4.830922821474772,65.48244752473583,104.21610786872547,6183.2372450343255,5766.372813559424
4,FTSE100,1999-02-04,5939.89990234375,6041.5,5924.7001953125,5993.0,615080000.0,-0.00673202290959181,5960.319921875,5959.913313802083,5949.4054567120365,5949.366218885268,49.93550839593094,1.3503013903273313,4.134798535245284,56.61141431270828,100.07909669664629,6166.898208041731,5766.581821255145
5,FTSE100,1999-02-05,5855.2998046875,5940.7998046875,5848.39990234375,5932.2001953125,524304000.0,-1.4242680692795635,5952.1798828125,5954.199967447917,5918.036906037191,5937.607917110547,32.202487218693165,-6.183777516688679,2.0710833248584914,57.29386134444094,93.44107008816265,6139.027135293512,5765.262854940862
6,FTSE100,1999-02-08,5834.89990234375,5867.39990234375,5789.60009765625,5867.39990234375,440523000.0,-0.3484006459826142,5916.6798828125,5934.93330078125,5890.324571472711,5924.769415264697,35.80373214540087,-13.64341812918883,-1.071816965950973,62.17445216981911,91.43933695707895,6122.5186641485325,5756.761316320217
7,FTSE100,1999-02-09,5779.89990234375,5868.10009765625,5756.5,5838.5,510289000.0,-0.9426040021339135,5870.05986328125,5918.419954427083,5853.5163484297245,5906.660726149579,25.16393943139863,-23.719849741499274,-5.601423521060634,74.95610595174635,95.23712758918869,6117.429235647128,5736.480725290373
8,FTSE100,1999-02-10,5770.2001953125,5779.60009765625,5697.7001953125,5779.60009765625,537083000.0,-0.1678179068000255,5836.03994140625,5896.0599609375,5825.74429739065,5889.603159794944,28.345664099854048,-32.11794401869156,-10.90472762058682,85.74281402366564,100.17833805529037,6123.316661462143,5722.6033092409825
9,FTSE100,1999-02-11,5888.5,5888.7001953125,5792.10009765625,5792.10009765625,685796000.0,2.0501854473541914,5825.7599609375,5887.139973958333,5846.662864927101,5889.465264820576,52.531041588576045,-28.894609599611613,-14.50270401639178,85.49905346147425,97.62251732011876,6121.620010226175,5731.1299409457
10,FTSE100,1999-02-12,5950.7001953125,6032.5,5880.2001953125,5940.0,675459000.0,1.0562994873482212,5844.8400390625,5893.106640625,5881.341975055568,5897.119631132066,55.998647114165266,-21.07808289762943,-15.81777979263931,87.43729504444555,97.72304640009827,6122.306078151759,5731.413892551366
11,FTSE100,1999-02-15,6023.2001953125,6033.2001953125,5924.0,5930.2001953125,354578000.0,1.2183440203744405,5882.50009765625,5902.593326822916,5928.628048474546,5912.8797016546205,60.58506543494996,-8.930341659352052,-14.440292165981859,89.05216713587183,89.26476518697208,6100.354530373944,5743.295469626056
12,FTSE100,1999-02-16,6108.60009765625,6133.2001953125,6042.60009765625,6042.60009765625,583208000.0,1.4178493089140833,5948.24013671875,5917.4533203125,5988.618731535114,5937.344751154824,66.00057334047543,7.501417522382326,-10.051950228309023,106.08280469448485,95.90683077427208,6117.688661548545,5734.061338451455
13,FTSE100,1999-02-17,6078.39990234375,6111.89990234375,6040.7001953125,6090.7001953125,530407000.0,-0.49438815489144927,6009.880078125,5930.919986979166,6018.545788471327,5954.97664505344,63.69197560087045,17.880684292004844,-4.46542332424625,118.81363019483155,93.38376568319471,6111.282521600764,5737.747458867985
14,FTSE100,1999-02-18,6074.89990234375,6117.7998046875,6007.10009765625,6084.10009765625,538899000.0,-0.0575809432783527,6047.16005859375,5944.413313802083,6037.330493095468,5969.967052214729,62.221609934012974,25.529617695076013,1.533584879618203,128.2473215993926,96.95507356479527,6121.055142246778,5733.234847987596
15,FTSE100,1999-02-19,6031.2001953125,6066.39990234375,6009.5,6066.2998046875,453555000.0,-0.7193485939478651,6063.26005859375,5953.42666015625,6035.287060501146,5977.62119510195,51.42599372907933,27.745419456298805,6.775951794954324,127.94139656876482,98.31185814206064,6132.268711401309,5739.0212788330655
16,FTSE100,1999-02-22,6069.89990234375,6080.89990234375,5994.7998046875,6037.7001953125,469166000.0,0.6416584722445084,6072.6,5957.259993489583,6046.8246744486805,5989.156033507175,54.080019943013966,32.252415477341856,11.871244531431831,125.17673716968628,101.79455897650163,6148.684113070191,5741.505877164184
17,FTSE100,1999-02-23,6155.2001953125,6185.2001953125,6111.89990234375,6118.7001953125,502257000.0,1.4052998293400734,6081.92001953125,5966.740006510417,6082.949848069954,6009.911553732841,65.13597464429517,42.22057059700728,17.94110974454692,115.1964037374733,110.94461703040989,6180.459229178007,5736.680761056367
18,FTSE100,1999-02-24,6307.60009765625,6316.60009765625,6146.7998046875,6152.2001953125,593926000.0,2.4759536247059897,6127.76005859375,5991.226692708334,6157.833264598719,6047.122621723267,71.3308066645139,61.706489802548276,26.694185756147196,113.60450021544885,133.7001477821916,6247.530300447195,5712.72970931843
19,FTSE100,1999-02-25,6206.5,6319.7998046875,6193.39990234375,6272.10009765625,687962000.0,-1.6028298574891635,6154.080078125,6009.000032552083,6174.05550973248,6067.044794007858,69.99091698434987,68.20506270265832,34.99636114544942,101.3694446326881,140.24794164187972,6277.3258881665715,5716.334121599053
20,FTSE100,1999-02-26,6175.10009765625,6222.7001953125,6156.60009765625,6207.0,523316000.0,-0.5059196381817449,6182.86005859375,6030.320052083333,6174.40370570707,6080.551706963907,69.12527655930035,70.01443601062056,41.99997611848365,88.51720081351513,143.53413502462763,6297.85327981488,5723.716739716369
21,FTSE100,1999-03-01,6060.89990234375,6185.2001953125,6032.7001953125,6177.5,467096000.0,-1.8493658970134674,6181.06005859375,6045.38671875,6136.569104585964,6078.095231386387,64.8113069635956,61.524163779557966,45.904813650698514,84.5033986812838,143.97188916191624,6301.1537880894575,5725.266231441792
22,FTSE100,1999-03-02,6061.2998046875,6089.60009765625,6033.5,6062.2998046875,452505000.0,0.006598068771856103,6162.27998046875,6064.146712239583,6111.479337953143,6075.995803049026,65.49556424489236,54.20301206150816,47.564453332860445,86.92625716115934,144.3727145133395,6304.370429026679,5726.879570973321
